2544	2	0	0	1	0	0	0	0	.	.	.	.	.	44.33	.	65.69	0	0	0.25	0
6779	2	0	1	1	1	0	1	1	1	0	0	1	1	38.88	32.62	43.35	0.67	0	0.56	0
4859	2	1	1	1	0	0	0	0	1	1	1	0	1	43.88	42.15	34.8	0.33	0	0.67	0
4887	2	0	0	1	0	1	0	0	0	0	0	0	0	34.59	39.55	.	.	.	.	.
4737	2	0	0	1	0	1	1	1	1	0	1	1	0	65.86	71.87	.	1	1	1	1
2078	2	0	1	0	0	0	0	0	1	0	1	0	0	54.92	77.24	.	1	1	1	1
6011	2	0	0	0	1	1	0	0	0	1	1	0	0	38.05	.	.	1	1	1	1
4690	2	0	1	1	0	1	0	0	1	0	0	1	0	37.51	56.04	60.29	0.33	0	0.78	0
2738	2	1	.	0	1	1	.	0	0	0	0	0	0	39.15	36.35	.	1	1	1	1
1387	2	1	0	1	0	1	0	1	.	.	.	.	.	47.83	.	.	.	.	.	.
6515	2	0	0	1	1	0	1	1	0	0	0	0	0	46.87	62.34	72.31	0.5	0	0.75	0
2382	2	0	1	.	.	.	.	.	.	.	.	.	.	54.95	.	.	.	.	.	.
2664	2	1	1	0	0	0	0	0	1	1	1	1	1	44.45	54.81	.	1	1	1	1
5605	2	0	0	1	0	0	0	0	.	.	.	.	.	54.9	.	.	.	.	.	.
2293	2	0	0	0	.	0	0	0	1	0	1	0	0	58.2	70.37	70.29	0.33	0	0.78	0
1091	2	0	1	1	0	0	1	1	.	.	.	.	.	53.67	.	.	.	.	.	.
3822	2	1	1	0	0	0	0	0	.	.	.	.	.	37.78	.	.	1	1	1	1
6564	2	1	1	0	1	1	1	1	.	.	.	.	.	31.83	.	.	.	.	.	.
1227	2	0	1	1	1	1	1	0	.	.	.	.	.	35.45	41.04	.	.	.	.	.
6116	2	1	0	1	1	1	1	1	0	1	1	1	1	53.36	71.76	.	1	1	1	1
5476	2	0	0	0	1	1	1	0	1	1	1	0	1	53.91	66.73	67.17	1	1	0.89	0
1658	2	0	0	0	0	0	0	0	.	.	.	.	.	64.48	.	.	0.67	0	0.89	0
1491	2	0	0	1	1	1	1	1	1	0	0	1	0	48.39	63.17	.	.	.	.	.
3827	2	0	0	0	1	1	1	1	.	.	.	.	.	45.51	.	65.2	0.33	0	0.33	0
1172	2	1	1	0	1	1	0	1	0	0	0	1	0	41.33	43.27	42.82	1	1	1	1
6450	2	1	0	1	0	0	0	0	1	0	1	0	0	65.29	75.4	.	0.5	0	0.62	0
3548	2	0	1	1	1	1	1	1	0	0	0	0	0	38.02	45.66	67.45	0.5	0	0.88	0
3236	2	1	1	0	0	1	0	1	.	.	.	.	.	39.3	.	.	.	.	.	.
6354	2	1	0	1	0	1	0	1	1	1	1	1	1	43.3	64.12	.	1	1	1	1
3532	2	0	.	0	1	0	0	1	1	1	1	1	1	68.92	.	.	1	1	1	1
6557	2	1	0	1	1	0	1	1	.	.	.	.	.	70.25	78.94	.	1	1	1	1
3876	2	1	0	1	1	1	.	1	1	1	1	1	1	69.8	81.54	99.3	1	1	0.89	0
6192	2	1	0	1	0	1	0	0	1	1	1	1	1	61.69	73.37	.	1	1	1	1
3021	2	1	0	1	1	1	1	0	1	1	1	0	1	60.28	79.03	.	1	1	1	1
1214	2	1	.	1	1	1	1	1	1	1	0	1	1	68.16	78.03	.	1	1	1	1
3674	2	1	0	1	0	0	0	0	1	1	1	1	1	60.75	.	.	.	.	.	.
4303	2	1	0	1	1	0	0	0	.	.	.	.	.	44.89	.	.	.	.	.	.
3545	2	0	.	1	0	0	0	0	.	.	.	.	.	70.7	.	.	1	1	1	1
2362	2	0	0	0	1	1	1	0	1	1	1	1	0	65.89	80.73	.	1	1	1	1
5934	2	0	.	1	1	1	1	1	.	.	.	.	.	45.36	.	.	.	.	.	.
1802	2	1	.	0	1	1	0	1	1	1	1	0	1	63.61	77.57	92.4	0.67	0	0.89	0
4597	2	1	0	1	1	0	1	1	.	.	.	.	.	67.74	.	.	0	0	0	0
4187	2	1	0	1	1	1	1	1	1	1	1	1	1	82.54	91.31	92.48	1	1	0.78	0
5859	2	1	0	0	0	0	1	0	0	0	1	0	0	74.66	79.85	.	0	0	0	0
6052	2	1	0	1	1	1	1	1	1	0	0	1	0	50.13	66.48	.	1	1	0.89	0
4778	2	0	.	0	0	0	0	0	1	0	0	0	0	62.46	.	.	1	1	1	1
6642	2	1	0	1	1	1	1	0	1	0	1	0	0	59.72	68.91	.	.	.	.	.
1755	2	1	0	1	0	0	0	0	1	1	0	0	0	57.04	66.97	.	1	1	1	1
4114	2	1	0	1	0	0	0	1	.	.	.	.	.	50.74	.	.	.	.	.	.
6333	2	0	0	1	1	1	1	1	.	.	.	.	.	71.24	.	.	0.67	0	0.89	0
4135	2	1	0	1	0	0	0	1	1	0	0	0	0	74.58	87.07	87.35	0.33	0	0.33	0
4709	2	1	0	1	1	1	1	1	1	0	1	0	1	63.88	.	.	1	1	1	1
6111	2	1	0	0	0	1	0	0	0	0	0	0	0	42.23	.	.	.	.	.	.
6899	2	0	.	0	1	1	1	1	.	.	.	.	.	77.78	.	.	1	1	1	1
3274	2	1	0	0	0	1	0	0	0	1	1	0	0	56.86	78.87	.	.	.	.	.
4320	2	0	0	1	0	0	0	0	0	0	0	0	0	55.41	.	.	0.33	0	0.33	0
4621	2	1	0	1	0	0	0	0	1	0	0	0	0	62.63	.	.	0.67	0	0.78	0
5172	2	1	0	0	0	1	0	0	.	.	.	.	.	44.01	.	.	.	.	.	.
3255	2	1	0	0	0	0	0	0	1	1	1	1	1	66.12	73.01	83.1	1	1	1	1
2924	2	0	0	0	0	1	1	0	.	.	.	.	.	73.07	.	.	.	.	.	.
6292	2	0	0	1	1	0	0	0	.	.	.	.	.	42.55	.	.	.	.	.	.
4910	2	0	0	0	0	0	0	0	1	1	0	0	1	70.2	77.75	.	1	1	1	1
1881	2	1	0	0	0	0	0	0	1	0	0	0	0	65.86	73.69	.	.	.	.	.
2356	2	1	.	0	0	0	0	0	0	0	0	0	0	63.32	60.14	.	1	1	1	1
4262	2	1	0	0	0	0	0	0	.	.	.	.	.	52.3	.	.	1	1	1	1
5277	2	0	0	0	0	0	0	0	0	0	0	0	0	77.48	.	.	0.33	0	0.22	0
4762	2	1	.	1	0	1	0	0	1	0	0	0	0	54.13	71.14	82.88	1	1	0.78	0
4334	2	1	0	1	0	0	0	0	0	1	1	1	1	56.71	74.82	.	1	1	1	1
6134	2	0	.	1	1	1	1	1	0	0	0	0	0	59.66	.	.	1	1	1	1
2578	2	0	.	.	.	.	.	.	.	.	.	.	.	69.61	.	.	1	1	1	1
4590	2	1	0	0	0	0	0	0	.	.	.	.	.	43.2	.	.	.	.	.	.
6547	2	1	0	1	1	1	1	1	1	1	1	0	1	72.48	81.25	.	1	1	1	1
5210	2	1	0	0	0	1	0	1	1	1	0	0	0	43.74	51.21	.	1	1	1	1
5362	2	1	0	0	0	0	0	0	0	0	0	0	0	52.13	66.58	63.41	0.33	0	0.22	0
4802	2	1	0	1	1	1	1	1	1	1	1	1	1	60.63	76.37	.	0	0	0	0
5717	2	1	0	1	0	1	0	0	.	.	.	.	.	64.76	.	.	.	.	.	.
1547	2	0	0	1	1	1	1	1	1	1	1	1	1	63.88	.	.	1	1	1	1
1682	2	0	0	1	1	1	1	1	0	0	0	0	0	68.92	80.48	.	1	1	1	1
1184	2	1	.	0	0	0	0	0	0	1	1	1	1	58.83	69.47	78.66	0.33	0	0.78	0
6516	2	0	.	0	0	0	0	0	.	.	.	.	.	42.64	.	.	0	0	0	0
3757	2	0	.	1	0	1	1	1	1	0	0	0	1	54.13	68.28	.	1	1	1	1
5431	2	1	0	0	0	0	0	0	.	.	.	.	.	76.1	.	.	1	1	0.88	0
4215	2	1	0	0	0	0	0	1	.	.	.	.	.	57.89	.	.	1	1	1	1
6284	2	1	0	1	0	0	1	1	1	0	0	1	0	75.12	82.15	.	1	1	1	1
6530	2	0	0	0	1	1	1	1	0	0	0	0	0	65.3	.	.	1	1	1	1
4588	2	1	0	1	0	0	0	0	.	.	.	.	.	56.53	.	.	1	1	1	1
3678	2	1	0	0	.	0	1	1	0	0	0	0	0	42.96	.	.	1	1	1	1
2130	2	0	.	1	0	0	0	.	.	.	.	.	.	.	.	.	.	.	.	.
1661	2	0	.	0	0	0	0	0	0	0	0	0	0	56.19	.	.	1	1	0.78	0
1469	2	0	1	.	.	.	.	1	0	0	0	0	0	38.49	39.05	.	.	.	.	.
1196	2	0	0	1	0	0	0	0	1	0	0	0	0	60.02	63.56	.	1	1	1	1
2287	2	1	0	1	1	1	1	1	1	1	1	1	1	41.16	.	.	1	1	1	1
3339	2	0	0	1	0	0	0	1	0	0	0	0	0	45.77	.	.	1	1	1	1
3499	2	0	0	1	0	1	1	0	.	.	.	.	.	72	.	.	.	.	.	.
5729	2	1	0	0	0	0	0	0	0	0	0	0	0	57.72	.	.	1	1	0.56	0
1856	2	0	0	1	0	0	0	0	.	.	.	.	.	46.64	.	.	.	.	.	.
5874	2	1	0	1	0	0	0	0	.	.	.	.	.	46.76	.	.	1	1	1	1
6415	2	1	0	1	0	0	0	0	0	0	0	0	0	55.08	.	.	0.67	0	0.67	0
2659	2	0	0	0	0	0	0	0	.	.	.	.	.	57.13	.	.	.	.	.	.
4476	2	0	0	.	1	1	.	.	.	.	.	.	.	41.6	.	.	.	.	.	.
3384	2	1	0	0	0	0	0	0	0	0	0	0	0	60.29	.	.	1	1	1	1
4717	2	0	0	0	0	0	0	0	.	.	.	.	.	47.53	.	.	.	.	.	.
1335	2	1	0	1	1	1	1	1	.	.	.	.	.	33.57	.	.	.	.	.	.
3647	2	1	1	0	1	1	1	1	.	.	.	.	.	43.39	.	.	.	.	.	.
5366	2	0	0	0	0	1	0	0	.	.	.	.	.	40.87	.	.	1	1	1	1
1349	2	1	0	1	1	0	1	0	.	.	.	.	.	42.04	.	.	1	1	1	1
3114	2	1	0	1	0	.	0	1	.	.	.	.	.	63.97	.	.	.	.	.	.
5078	2	1	0	1	1	1	1	1	0	0	1	0	0	56.08	.	.	1	1	0.89	0
3644	2	1	0	1	1	1	0	0	1	1	1	1	1	60.79	.	.	1	1	0.89	0
6389	2	1	0	1	0	0	0	0	1	1	0	0	0	53.67	.	.	1	1	1	1
6825	2	0	0	1	1	1	1	1	.	.	.	.	.	.	.	.	.	.	.	.
6816	2	1	0	1	0	0	0	0	0	0	0	0	0	59.6	63.7	.	0.5	0	0.88	0
3508	2	1	0	0	0	0	0	0	0	0	0	0	0	57.01	.	.	0.33	0	0.22	0
2721	2	1	0	0	0	1	0	0	0	0	0	0	0	47.74	.	.	.	.	.	.
6401	2	1	0	1	1	1	1	1	1	1	1	1	1	48.52	78.33	.	1	1	1	1
4358	2	1	0	0	1	0	0	1	1	1	1	1	1	53.42	.	.	0.67	0	0.56	0
4424	2	1	1	1	0	0	0	0	.	.	.	.	.	51.62	.	.	1	1	1	1
2191	2	1	0	0	1	0	0	0	0	1	1	0	0	48.61	.	.	1	1	1	1
4054	2	0	0	.	.	.	.	.	.	.	.	.	.	39.83	.	.	.	.	.	.
3118	2	1	0	0	0	0	0	0	.	.	.	.	.	42.62	.	.	1	1	1	1
3458	2	1	0	1	1	1	1	1	1	1	1	1	1	57.63	.	.	.	.	.	.
5340	2	1	0	1	1	0	0	1	1	0	0	0	1	59.46	.	.	1	1	1	1
1152	2	0	0	1	1	1	1	1	.	.	.	.	.	35.54	.	.	.	.	.	.
2246	2	1	0	0	1	.	.	.	.	.	.	.	.	37.78	.	.	.	.	.	.
1978	2	1	1	0	1	0	1	1	.	.	.	.	.	58.72	.	.	.	.	.	.
1389	2	0	0	1	1	1	1	0	1	1	1	1	1	44.9	.	.	0.33	0	0.67	0
4170	2	0	0	1	.	.	.	.	.	.	.	.	.	33.37	.	.	.	.	.	.
6448	2	0	0	1	1	1	1	1	.	.	.	.	.	65.4	.	.	.	.	.	.
1753	2	0	0	.	.	.	.	.	.	.	.	.	.	34.21	.	.	.	.	.	.
3522	2	1	1	0	0	0	1	0	1	0	0	0	0	51.4	53.75	.	.	.	.	.
6539	2	0	1	0	0	0	0	0	1	1	1	1	1	59.03	77.13	77.73	1	1	1	1
5007	2	1	1	0	0	0	0	0	0	0	0	0	0	52.45	65.9	.	0.67	0	0.89	0
2005	2	0	.	0	1	0	0	0	.	.	.	.	.	33.83	.	.	.	.	.	.
4305	2	0	0	1	1	1	0	1	1	0	1	0	0	41.25	.	.	.	.	.	.
2808	2	0	0	1	0	1	0	0	.	.	.	.	.	.	.	.	.	.	.	.
2332	2	1	0	0	0	1	1	1	.	.	.	.	.	49.89	.	.	1	1	1	1
2568	2	1	0	0	0	0	0	0	0	0	0	1	0	62.84	73.85	.	1	1	1	1
2508	2	1	0	1	1	1	1	1	.	.	.	.	.	60.41	.	.	1	1	1	1
5914	2	0	0	0	0	1	0	0	.	.	.	.	.	52.41	.	.	.	.	.	.
4760	2	0	.	1	0	1	0	0	.	.	.	.	.	38.93	.	.	.	.	.	.
6097	2	1	0	1	0	1	0	1	.	.	.	.	.	39.31	.	.	.	.	.	.
1814	2	0	0	1	0	1	1	0	0	0	1	0	0	.	.	.	0.67	0	0.56	0
5597	2	0	1	0	1	0	1	1	1	0	0	0	0	35.49	.	.	0.33	0	0.78	0
2773	2	0	0	1	0	0	0	1	.	.	.	.	.	.	.	.	1	1	1	1
1599	2	0	0	1	1	1	0	1	1	0	0	0	0	.	.	.	.	.	.	.
1072	2	0	0	1	1	1	1	1	1	0	0	0	0	63.07	75.08	70.44	1	1	1	1
4554	2	1	0	1	1	1	1	0	1	0	0	0	0	55.62	61.56	66.2	0.33	0	0.44	0
4188	2	0	0	1	1	1	1	1	1	1	1	1	1	71.49	92.66	95.29	0.67	0	0.78	0
6863	2	1	0	1	0	0	0	1	1	0	0	0	0	65.51	79.74	83.77	1	1	1	1
1955	2	1	1	1	0	0	0	1	1	.	0	0	0	62.98	72.93	75.07	1	1	1	1
6854	2	1	1	1	1	0	1	1	1	1	1	1	1	49.34	57.76	.	.	.	.	.
5957	2	0	0	0	0	0	0	0	1	1	1	1	1	57.72	.	.	1	1	1	1
1518	2	1	0	0	1	1	1	1	.	.	.	.	.	63.99	.	.	.	.	.	.
1132	2	1	0	1	1	1	1	1	1	1	1	1	1	65.79	75.49	79.65	0.67	0	0.78	0
5566	2	0	0	0	0	0	1	1	0	0	0	0	0	49.29	72.73	71.49	0.33	0	0.56	0
4297	2	0	0	1	0	0	0	1	0	0	1	1	1	49.66	52.44	.	.	.	.	.
1643	2	1	0	0	0	0	0	0	1	0	0	1	0	65.03	69.95	.	.	.	.	.
2274	2	1	.	0	0	0	0	0	0	0	0	0	0	52.47	52.97	.	.	.	.	.
4580	2	0	0	0	1	0	0	1	.	.	.	.	.	61.88	.	89.77	0.67	0	0.78	0
5697	2	0	.	0	0	0	0	0	0	0	0	0	0	44.34	50.65	.	0.33	0	0.11	0
2719	2	1	1	0	1	1	1	0	0	0	1	0	0	60.66	73.06	80.99	0.67	0	0.78	0
3770	2	1	0	0	0	0	0	0	0	0	0	0	0	63.45	79.19	86.07	0.33	0	0.33	0
1076	2	0	0	0	0	0	0	0	.	.	.	.	.	53.17	.	.	1	1	1	1
4632	2	0	0	1	0	0	0	0	.	.	.	.	.	48.51	.	.	.	.	.	.
5576	2	1	0	0	0	0	0	0	1	1	0	0	0	48.37	72.21	75.13	1	1	1	1
5873	2	0	1	1	1	1	1	1	0	0	0	0	0	41.8	52.07	.	1	1	1	1
1609	2	0	0	0	0	0	0	0	.	.	.	.	.	60.74	.	78.72	1	1	1	1
5833	2	0	0	.	1	1	1	1	0	0	0	0	0	61.58	81.04	77.98	1	1	1	1
3549	2	1	0	0	0	0	0	0	1	1	1	0	0	56.53	66.92	65.77	1	1	0.78	0
1942	2	1	0	1	0	0	0	0	0	0	0	0	0	53.15	57.98	.	1	1	1	1
3601	2	1	0	0	0	0	0	0	0	0	0	0	0	53.91	68.12	72	1	1	0.56	0
5831	2	0	0	0	0	0	0	0	1	0	1	0	0	40.2	61.7	.	.	.	.	.
4230	2	0	.	0	0	0	0	1	0	0	0	0	0	52.41	54.53	.	.	.	.	.
5879	2	1	0	1	1	1	1	1	1	1	1	1	1	65.56	87.34	89.02	1	1	0.89	0
3610	2	0	0	1	1	1	1	1	0	0	0	0	0	67.02	83.14	89.1	1	1	1	1
1826	2	1	0	1	1	1	.	1	0	0	0	0	0	52.94	.	.	1	1	0.89	0
1175	2	1	1	0	1	1	1	1	1	1	0	.	1	57.31	65.49	74.98	0.67	0	0.56	0
2903	2	1	0	1	0	0	0	0	0	0	0	0	0	62.66	75.52	76.39	0.33	0	0.11	0
1222	2	1	0	0	1	0	0	0	0	0	0	0	0	48.56	60.67	57.18	0.67	0	0.89	0
4363	2	1	1	0	1	0	0	0	1	1	1	1	1	58.37	75.94	80.11	1	1	0.78	0
5836	2	0	1	1	1	1	0	1	0	0	0	0	0	70.76	83.67	86.47	1	1	1	1
4834	2	1	0	0	0	0	0	0	1	0	0	0	0	64.95	76.69	.	1	1	1	1
2554	2	1	.	0	0	0	0	0	0	0	1	0	0	60.77	74.08	87.72	1	1	0.89	0
5842	2	1	0	0	0	0	0	0	0	0	0	0	0	66.2	85.83	85.1	0.67	0	0.44	0
5072	2	0	0	1	1	.	1	1	0	0	0	0	0	58.78	68.65	80.7	0.33	0	0.44	0
6463	2	0	0	1	1	1	1	1	0	1	1	0	1	74.4	93.71	96.02	0.67	0	0.44	0
3555	2	0	0	0	1	0	0	0	.	.	.	.	.	46.05	50.73	68.39	1	1	0.89	0
2689	2	0	1	0	0	0	1	0	1	1	1	1	1	52.57	81.26	.	.	.	.	.
1654	2	1	.	0	0	0	0	0	1	0	1	1	0	61.03	77.94	86.23	0.67	0	0.78	0
4589	2	0	0	1	0	0	1	0	1	0	0	0	0	54.88	69.49	87.9	0.67	0	0.89	0
3389	2	0	1	1	0	1	0	1	1	0	0	0	1	51.02	90.57	89.58	1	1	0.89	0
2687	2	1	0	1	0	0	0	1	1	0	0	0	0	58	73.04	.	1	1	1	1
6458	2	0	0	1	1	1	1	1	1	0	0	1	1	55.45	55.31	52.13	0.5	0	0.12	0
2991	2	1	0	0	0	0	0	0	1	0	1	0	0	43.78	59.73	58.63	0.33	0	0.67	0
1124	2	0	0	1	0	0	1	1	0	1	0	0	0	60.3	73.72	.	1	1	1	1
4173	2	1	0	0	0	0	0	0	0	0	0	0	0	62.03	.	.	1	1	1	1
2235	2	0	0	1	1	1	1	1	0	0	0	0	0	79.98	92.12	95.39	0.33	0	0.44	0
5894	2	1	0	0	0	0	0	0	0	0	0	0	1	69.79	73.6	83.9	1	1	0.67	0
4637	2	1	0	0	0	0	1	0	1	0	0	0	0	65.04	73.16	.	0.67	0	0.78	0
4446	2	0	0	0	0	0	0	0	.	.	.	.	.	37.82	.	.	1	1	1	1
4093	2	0	1	1	1	1	1	1	.	.	.	.	.	52.31	.	.	1	1	1	1
2556	2	0	1	.	.	1	.	0	0	0	0	0	0	54.8	72.73	.	1	1	1	1
5157	2	0	0	1	0	1	1	1	1	0	0	0	0	64.5	85.79	.	0.67	0	0.67	0
1032	2	1	0	1	0	0	0	0	.	.	.	.	.	68.9	.	.	.	.	.	.
2847	2	0	0	0	0	0	0	0	.	.	.	.	.	50.93	.	.	.	.	.	.
1900	2	1	0	1	0	0	0	0	.	.	.	.	.	44.72	.	.	.	.	.	.
2044	2	1	1	1	1	0	0	1	.	.	.	.	.	57.67	.	.	.	.	.	.
2099	2	0	0	1	1	1	0	1	1	1	1	1	1	64.27	85.83	92.57	1	1	0.89	0
5174	2	1	0	0	0	0	0	0	.	.	.	.	.	58.83	.	.	.	.	.	.
6328	2	1	0	1	0	0	0	0	.	.	.	.	.	45.52	.	.	.	.	.	.
5042	2	1	.	0	0	0	1	0	.	.	.	.	.	50.71	.	.	.	.	.	.
3947	2	1	0	0	0	1	0	0	.	.	.	.	.	52.47	.	.	.	.	.	.
3987	2	0	0	0	0	1	1	0	1	1	1	1	0	52.28	62.76	.	1	1	1	1
1606	2	1	0	1	0	0	0	0	.	.	.	.	.	54.68	.	.	.	.	.	.
1581	2	0	0	0	0	1	0	1	.	.	.	.	.	46.79	.	.	.	.	.	.
2070	2	1	.	1	1	1	0	1	.	.	.	.	.	52.48	.	.	.	.	.	.
4125	2	1	0	0	0	0	0	1	.	.	.	.	.	55.1	.	.	.	.	.	.
5508	2	0	0	0	0	0	.	1	.	.	.	.	.	55.53	.	.	1	1	1	1
3538	2	0	0	0	0	1	1	1	.	.	.	.	.	53.19	.	.	.	.	.	.
2939	2	1	1	0	0	0	0	0	0	1	1	0	0	51.26	50.17	.	0	0	0	0
5077	2	1	0	0	1	1	1	1	.	.	.	.	.	63.62	.	.	.	.	.	.
4645	2	1	0	0	0	0	0	0	.	.	.	.	.	45.47	.	.	.	.	.	.
5867	2	0	0	1	.	0	1	1	.	.	.	.	.	50.25	.	.	.	.	.	.
1169	2	1	0	0	0	0	0	0	.	.	.	.	.	59.22	.	.	.	.	.	.
4592	2	1	0	1	0	0	0	0	.	.	.	.	.	56.17	.	.	.	.	.	.
1218	2	1	0	1	0	1	0	0	0	0	0	0	0	47.83	58.1	.	1	1	1	1
6796	2	0	0	1	0	0	0	1	0	0	0	0	0	56.18	61.36	64.61	1	1	0.33	0
3104	2	1	0	1	1	1	1	0	.	.	.	.	.	65.78	.	.	.	.	.	.
4375	2	0	0	1	1	1	0	1	.	.	.	.	.	53.12	.	.	.	.	.	.
4787	2	1	0	0	0	0	0	0	.	.	.	.	.	60.18	.	.	.	.	.	.
1542	2	1	0	0	0	0	0	0	1	0	0	0	0	47.07	.	.	1	1	1	1
6640	2	1	0	0	0	1	0	0	.	.	.	.	.	59.15	.	.	.	.	.	.
2543	2	0	0	.	1	0	0	0	.	.	.	.	.	45.72	.	.	.	.	.	.
5046	2	0	0	1	0	0	0	0	1	1	1	1	0	66.44	76.99	.	0.67	0	0.44	0
2076	2	1	0	1	0	0	0	0	1	1	0	1	1	56.82	70.84	64.76	0.67	0	0.67	0
3802	2	1	0	0	1	1	0	0	.	.	.	.	.	62.55	.	.	.	.	.	.
5365	2	0	0	0	0	0	0	0	.	.	.	.	.	66.47	.	.	.	.	.	.
6286	2	0	0	1	1	1	1	1	.	.	.	.	.	66.48	.	.	.	.	.	.
2637	2	1	0	0	0	0	0	0	0	0	0	0	0	57.61	72.38	78.87	1	1	0.56	0
1320	2	0	0	0	0	1	1	1	.	.	.	.	.	60.48	.	.	.	.	.	.
1646	2	0	1	0	0	0	0	0	.	.	.	.	.	62.23	.	.	.	.	.	.
2724	2	0	1	0	0	0	0	0	.	.	.	.	.	37.77	.	.	.	.	.	.
4966	2	0	0	1	0	1	0	0	.	.	.	.	.	68.77	.	.	.	.	.	.
4355	2	0	0	1	1	1	1	0	1	0	0	0	1	64.73	75.79	75.69	1	1	0.89	0
3684	2	0	0	0	0	0	0	1	.	.	.	.	.	47.94	.	.	.	.	.	.
3556	2	0	.	0	1	1	0	0	.	.	.	.	.	55.83	.	.	.	.	.	.
1701	2	0	0	0	0	0	0	1	1	0	1	1	0	55.98	77.74	86.58	0.33	0	0.67	0
3355	2	1	0	0	0	0	0	0	.	.	.	.	.	66.32	.	.	.	.	.	.
4844	2	0	0	0	0	0	0	1	.	.	.	.	.	47.43	.	.	.	.	.	.
2087	2	1	0	1	0	0	0	0	0	0	1	0	0	62.7	71.21	64.77	1	1	0.44	0
2465	2	0	0	0	0	0	0	0	.	.	.	.	.	54.31	.	.	.	.	.	.
2757	2	0	0	1	1	1	1	1	.	.	.	.	.	53.96	.	.	.	.	.	.
6156	2	1	.	1	0	0	1	1	1	0	0	0	0	59.3	.	.	.	.	.	.
6197	2	1	1	0	0	1	1	0	.	.	.	.	.	40.41	.	.	.	.	.	.
3007	2	1	0	1	1	1	1	1	1	1	1	1	1	54.51	74.62	78.47	0.67	0	0.89	0
4028	2	0	1	1	1	1	1	1	.	.	.	.	.	59.65	.	.	.	.	.	.
2610	2	1	0	1	1	0	0	1	.	.	.	.	.	59.75	.	.	.	.	.	.
6789	2	1	0	1	1	1	0	0	.	.	.	.	.	63.21	.	.	.	.	.	.
4268	2	0	0	1	1	1	1	1	1	1	1	1	1	63.48	70.23	.	1	1	1	1
6695	2	0	0	0	0	0	0	0	.	.	.	.	.	54.3	.	.	.	.	.	.
3223	2	0	0	1	1	1	0	0	.	.	.	.	.	51.8	.	.	.	.	.	.
4796	2	0	0	1	1	1	1	0	0	0	0	0	0	64.56	70.59	84.78	0.33	0	0.56	0
1742	2	0	0	1	1	.	1	1	.	.	.	.	.	54.69	.	.	.	.	.	.
4914	2	1	0	1	0	0	0	0	.	.	.	.	.	59.49	.	.	.	.	.	.
6870	2	1	0	0	0	0	0	0	1	0	0	1	0	58	53.11	.	1	1	1	1
6595	2	0	0	0	0	0	0	0	.	.	.	.	.	60.31	.	.	.	.	.	.
4562	2	1	0	0	0	0	0	0	.	.	.	.	.	63.93	.	.	.	.	.	.
5129	2	1	0	0	0	0	0	1	.	.	.	.	.	56.39	.	.	.	.	.	.
4452	2	0	0	1	0	0	0	0	.	.	.	.	.	51.31	.	.	.	.	.	.
4435	2	1	1	1	1	1	1	1	0	0	0	0	0	50.81	54.36	.	1	1	0.71	0
3925	2	1	0	0	1	1	1	1	.	.	.	.	.	55.55	.	.	.	.	.	.
2647	2	0	0	0	0	.	0	0	.	.	.	.	.	52.16	.	.	.	.	.	.
4246	2	0	0	1	0	1	0	0	.	.	.	.	.	65.07	.	.	.	.	.	.
2755	2	0	0	1	1	1	1	1	0	0	0	0	0	62.71	72.98	.	1	1	0.44	0
1355	2	0	0	0	0	1	0	0	1	1	1	1	1	68.65	88.96	.	1	1	1	1
6087	2	0	0	1	1	1	1	1	1	0	0	0	0	75.42	80.89	.	0.67	0	0.67	0
2316	2	0	0	1	1	1	1	1	1	1	1	1	1	58.03	73.41	.	1	1	1	1
2326	2	0	0	1	0	0	0	0	0	0	0	0	0	43.05	62.98	68.99	0.67	0	0.33	0
4369	2	0	0	1	1	1	1	1	1	1	1	1	1	58.56	62.29	.	1	1	1	1
1405	2	0	0	1	0	1	1	1	1	1	1	1	0	50.14	63.88	67.9	1	1	0.89	0
3183	2	0	0	1	1	0	0	1	1	0	0	1	0	57.83	71	.	0	0	0.22	0
5139	2	1	0	0	0	0	0	1	0	1	0	1	1	59.32	67.59	65.9	0	0	0.25	0
1261	2	1	0	0	0	0	0	0	0	0	0	0	0	60.52	.	.	1	1	1	1
6253	2	1	0	1	0	0	0	0	1	1	1	1	1	70.07	81.96	86.09	1	1	0.67	0
5898	2	1	0	1	0	0	0	0	1	.	0	0	0	61.49	73.65	77.84	1	1	0.89	0
1636	2	0	1	1	0	0	0	0	.	.	.	.	.	50.46	.	61.05	1	1	1	1
6032	2	0	0	1	1	1	1	1	1	0	1	1	1	64.61	84.83	91.86	1	1	0.89	0
3102	2	1	0	0	1	1	0	0	0	0	0	0	0	50.14	58.43	51.84	0	0	0	0
1782	2	1	0	1	0	1	1	1	.	.	.	.	.	45.3	.	.	.	.	.	.
3330	2	0	0	0	0	1	0	0	1	1	1	1	1	48.81	62.95	.	.	.	.	.
2439	2	0	0	1	0	0	0	0	0	0	0	0	0	63.13	66.01	.	1	1	1	1
5739	2	1	0	1	0	0	0	1	1	0	0	0	0	57.18	78.6	81.94	0.67	0	0.78	0
6160	2	1	0	0	0	0	0	0	0	0	0	0	0	64.19	71.95	.	1	1	1	1
2635	2	1	0	1	1	1	0	1	1	1	0	1	1	51.9	63	68.67	1	1	1	1
6378	2	0	0	1	0	0	0	1	0	0	1	0	0	48.1	69.62	72.22	0.33	0	0.44	0
